key,fare_amount,passenger_count,pickup_datetime,pickup_latitude,dropoff_latitude,pickup_longitude,dropoff_longitude
2009-11-20 00:31:00.000000100,6.1,1.0,2009-11-20 00:31:00 UTC,40.73474,40.74645,-73.988137,-73.983568
2012-06-20 15:46:00.00000033,12.1,,2012-06-20 15:46:00 UTC,40.744102000000005,40.770407,-73.985428,-73.958588
2012-12-16 02:09:05.0000004,10.5,1.0,2012-12-16 02:09:05 UTC,40.765092,40.745017,-73.91405999999999,-73.95065699999999
2014-04-19 15:46:38.0000002,8.0,1.0,2014-04-19 15:46:38 UTC,40.731799,40.742846,-73.99476700000001,-73.98651600000001
2014-05-26 21:35:00.00000041,8.5,2.0,2014-05-26 21:35:00 UTC,40.752052,0.0,-73.977425,0.0
2015-04-07 18:37:37.0000001,12.5,1.0,2015-04-07 18:37:37 UTC,40.75571823120117,40.76189422607422,-73.97177124023438,-73.97831726074219
2011-05-27 09:51:30.0000001,4.5,1.0,2011-05-27 09:51:30 UTC,40.735314,40.745446,-74.00599100000001,-73.998334
2012-01-06 18:35:00.00000052,13.3,5.0,2012-01-06 18:35:00 UTC,40.712272,40.734032,-74.006893,-73.989375
2012-05-24 05:44:00.0000009,6.9,1.0,2099-01-01 00:00:00 UTC,40.761572,40.755652000000005,-73.999842,-73.982845
2014-04-30 09:04:07.0000003,3.5,1.0,2014-04-30 09:04:07 UTC,40.745254,40.752709,-74.005821,-74.000546
2014-09-26 18:09:32.0000003,9.5,1.0,2014-09-26 18:09:32 UTC,51.5,40.805312,-0.1,-73.939583
2009-02-02 08:43:43.0000005,22.1,1.0,2009-02-02 08:43:43 UTC,40.686204,40.762092,-73.996359,-73.972373
2010-10-05 22:09:00.000000153,5.3,1.0,2010-10-05 22:09:00 UTC,40.743813,40.760258,-74.00672,-73.994987
2011-02-22 14:09:00.00000066,2.5,5.0,2011-02-22 14:09:00 UTC,0.0,0.0,0.0,0.0
2011-09-06 20:43:29.0000001,6.5,1.0,2011-09-06 20:43:29 UTC,40.739465,0.0,-73.98736600000001,0.0
2014-11-23 08:42:00.00000023,10.0,1.0,2014-11-23 08:42:00 UTC,40.7624,40.762552,-73.926197,-73.966622
2015-06-22 17:51:38.0000007,24.5,100.0,2015-06-22 17:51:38 UTC,40.74963760375977,40.7095947265625,-73.99882507324219,-74.0107421875
2009-02-06 23:31:00.000000112,7.7,,2009-02-06 23:31:00 UTC,40.757277,40.742218,-73.98893299999999,-73.975883
2009-06-30 10:20:09.0000005,14.1,1.0,2099-01-01 00:00:00 UTC,0.0,0.0,0.0,0.0
2010-07-12 10:50:00.00000067,5.7,1.0,2010-07-12 10:50:00 UTC,40.730615,40.717792,-73.992488,-74.001482
2015-06-08 01:59:17.0000001,28.0,1.0,2015-06-08 01:59:17 UTC,0.0,0.0,0.0,0.0
2009-01-27 15:18:00.00000093,6.5,5.0,2099-01-01 00:00:00 UTC,51.5,40.746973,-0.1,-73.986315
2009-03-01 16:45:25.0000002,7.3,1.0,2009-03-01 16:45:25 UTC,40.75711,40.741778,-73.993656,-73.980168
2011-10-26 23:00:42.0000006,7.7,1.0,2011-10-26 23:00:42 UTC,40.760569,40.779309000000005,-73.981439,-73.957854
2013-12-12 19:02:08.0000002,10.0,1.0,2013-12-12 19:02:08 UTC,40.737675,40.729482,-74.002595,-73.987135
2010-11-21 01:41:00.000000110,10.1,1.0,2010-11-21 01:41:00 UTC,40.742143,40.720412,-74.0045,-73.99433
2011-03-11 18:13:00.00000027,6.5,2.0,2011-03-11 18:13:00 UTC,40.779402000000005,40.773565000000005,-73.962018,-73.981495
2014-08-18 06:22:11.0000001,6.0,1.0,2014-08-18 06:22:11 UTC,51.5,40.764625,-0.1,-73.979161
2015-01-08 11:44:11.0000004,16.5,1.0,2015-01-08 11:44:11 UTC,40.75250244140625,40.764102935791016,-73.97943878173827,-73.95565795898438
2015-05-26 17:54:52.0000006,8.5,1.0,2015-05-26 17:54:52 UTC,40.74221420288085,0.0,-73.99092102050781,0.0
2011-12-24 11:45:00.000000149,17.3,2.0,2011-12-24 11:45:00 UTC,40.76025,40.70369,-73.987938,-74.014335
2012-10-10 07:49:23.0000001,10.5,100.0,2012-10-10 07:49:23 UTC,40.764449,40.739091,-73.98858100000001,-73.98576
2013-06-07 22:20:00.000000153,23.5,1.0,2013-06-07 22:20:00 UTC,40.75622,40.719847,-73.990597,-73.96239
2011-10-24 22:54:00.00000041,10.1,2.0,2011-10-24 22:54:00 UTC,40.7611,40.77958,-73.990602,-73.960025
2011-11-21 18:49:00.000000242,17.7,100.0,2011-11-21 18:49:00 UTC,40.753248,40.795577,-73.989503,-73.97410699999999
2009-06-12 10:34:00.000000171,6.9,100.0,2009-06-12 10:34:00 UTC,40.739275,40.756322,-73.979668,-73.975107
2012-06-17 01:41:00.00000089,7.3,2.0,2012-06-17 01:41:00 UTC,40.724963,40.751408000000005,-73.99573199999999,-73.979377
2012-12-27 23:22:00.000000110,21.5,6.0,2012-12-27 23:22:00 UTC,40.759487,40.694542,-73.98495,-73.970597
2010-02-02 12:40:32.0000002,9.7,1.0,2010-02-02 12:40:32 UTC,51.5,40.743828,-0.1,-73.977412
2012-05-28 19:31:00.00000038,5.7,1.0,2012-05-28 19:31:00 UTC,40.744187,40.761423,-73.984202,-73.97462
2015-05-14 22:42:43.0000009,13.0,1.0,2015-05-14 22:42:43 UTC,40.75609588623047,40.76633834838867,-73.9809036254883,-73.95862579345702
2013-02-27 16:08:15.0000004,10.5,1.0,2013-02-27 16:08:15 UTC,40.750493,40.755957,-73.968574,-73.975654
2015-03-31 07:09:18.0000003,9.0,1.0,2015-03-31 07:09:18 UTC,40.783203125,40.76516342163085,-73.94857788085938,-73.95526885986328
2011-10-05 20:50:00.000000227,7.3,2.0,2011-10-05 20:50:00 UTC,40.765273,40.78403,-73.961407,-73.95439300000001
2014-05-14 07:32:00.000000130,8.5,1.0,2014-05-14 07:32:00 UTC,40.734067,0.0,-73.986492,0.0
2015-02-06 14:44:35.0000003,23.0,2.0,2015-02-06 14:44:35 UTC,40.64413833618164,40.69221878051758,-73.7870101928711,-73.81063842773438
2009-03-24 11:37:00.000000161,13.7,1.0,2009-03-24 11:37:00 UTC,40.754748,40.72563,-73.9881,-73.99727
2011-07-30 07:33:13.0000001,16.9,1.0,2011-07-30 07:33:13 UTC,40.755707,40.765556,-73.884801,-73.98047199999999
2011-09-24 23:20:00.000000112,13.7,3.0,2011-09-24 23:20:00 UTC,40.779203,40.726701,-73.953603,-73.995763
2011-12-22 11:07:00.00000037,29.3,100.0,2011-12-22 11:07:00 UTC,40.837712,40.769985,-73.94238,-73.864372
2012-05-18 18:41:30.0000006,10.9,1.0,2012-05-18 18:41:30 UTC,40.758432,40.730147,-73.988455,-73.983816
